South Pole                      0.00, -90.00,     2835,   -28,  -25,  -42,  -37,  -56,  -50,  -60,  -52,  -61,  -53,  -61,  -53,  -63,  -55,  -62,  -55,  -62,  -55,  -53,  -47,  -39,  -36,  -39,  -36,   558,   480,   217,     0,     0,     0,     0,     0,    60,   434,   600,   589
Jerusalem                      35.21,  31.77,      795,     4,   12,    5,   13,    6,   16,   10,   21,   12,   25,   15,   28,   17,   29,   17,   29,   16,   28,   14,   25,   10,   19,    6,   14,   172,   188,   223,   285,   334,   408,   405,   388,   339,   278,   214,   180
Lakeland, FL                  -81.95,  28.04,       60,    10,   23,   11,   25,   13,   27,   16,   30,   19,   33,   22,   34,   23,   34,   23,   35,   22,   33,   19,   30,   15,   27,   11,   24,   203,   209,   258,   302,   307,   256,   255,   249,   227,   240,   213,   204
Miami, FL                     -80.19,  25.76,	     2,    16,   23,   17,   24,   18,   24,   21,   26,   23,   28,   25,   31,   26,   31,   26,   32,   26,   31,   24,   29,   21,   26,   18,   24,   222,   227,   266,   275,   280,   251,   267,   263,   216,   215,   212,   209
Orlando, FL                   -81.38,  28.54,       34,    10,   22,   12,   23,   14,   25,   17,   28,   20,   31,   23,   33,   24,   33,   24,   33,   23,   32,   20,   29,   15,   26,   12,   22,   210,   240,   270,   270,   270,   270,   270,   270,   240,   210,   210,   210
Tallahassee, FL               -84.28,  30.44,       54,     4,   17,    6,   20,    8,   23,   11,   27,   17,   31,   21,   33,   22,   33,   22,   33,   20,   31,   14,   27,    9,   23,    5,   18,   180,   210,   240,   300,   300,   300,   270,   270,   240,   240,   210,   180
Tampa, FL                     -82.46,  27.95,        3,    10,   21,   11,   22,   14,   25,   16,   28,   20,   31,   23,   32,   24,   32,   24,   32,   23,   32,   18,   29,   14,   25,   11,   22,   200,   203,   268,   299,   315,   278,   265,   250,   223,   234,   202,   192
Atlanta, GA                   -84.39,  33.75,      305,     1,   11,    3,   14,    7,   18,   11,   23,   16,   27,   20,   30,   22,   32,   22,   31,   18,   28,   12,   23,    7,   18,    3,   12,   154,   165,   218,   266,   309,   304,   284,   285,   247,   241,   188,   160
Macon, GA                     -83.63,  32.84,      110,     1,   14,    3,   16,    7,   21,   11,   25,   15,   29,   19,   32,   21,   33,   21,   33,   18,   30,   11,   26,    6,   20,    3,   16,   180,   192,   251,   283,   315,   300,   294,   288,   247,   254,   200,   182
Savannah, GA                  -81.10,  32.08,        1,     4,   16,    5,   18,    9,   22,   12,   25,   17,   29,   21,   32,   23,   34,   22,   33,   20,   30,   14,   26,    9,   21,    5,   17,   176,   181,   232,   276,   289,   276,   271,   246,   214,   229,   194,   174
Honolulu, HI                 -157.86,  21.31,        4,    18,   27,   18,   27,   19,   28,   20,   28,   21,   29,   22,   31,   23,   31,   23,   31,   23,   31,   22,   31,   21,   29,   19,   28,   213,   242,   261,   270,   288,   312,   321,   315,   280,   239,   183,   199
Des Moines, IA                -93.61,  41.60,      235,   -10,   -1,   -7,    2,   -1,    9,    5,   17,   11,   22,   17,   28,   19,   30,   18,   29,   13,   24,    6,   17,   -1,    9,   -8,    1,   158,   163,   204,   222,   275,   312,   337,   297,   240,   210,   138,   130
Sioux City, IA                -96.40,  42.50,      336,   -14,   -2,  -10,    1,   -4,    8,    4,   17,   10,   23,   15,   28,   18,   30,   17,   29,   11,   24,    4,   18,   -3,    8,  -11,   -1,   172,   166,   212,   232,   272,   310,   331,   293,   236,   209,   146,   138
Boise, ID                    -116.21,  43.62,      827,    -4,    3,   -2,    7,    1,   13,    4,   17,    8,   22,   12,   27,   16,   33,   16,   32,   11,   26,    5,   18,    0,    9,   -4,    3,   108,   152,   238,   282,   334,   351,   399,   359,   303,   238,   120,   105
Pocatello, ID                -112.45,  42.87,     1365,   -10,    0,   -7,    4,   -3,    8,    0,   14,    4,   20,    9,   26,   12,   31,   11,   30,    6,   24,    1,   17,   -3,    7,   -9,    1,   124,   160,   231,   262,   305,   338,   383,   346,   293,   241,   131,   113
Cairo, IL                     -89.18,  37.01,       96,    -4,    6,   -2,    9,    3,   15,    8,   21,   14,   26,   18,   30,   20,   32,   19,   31,   15,   27,    8,   21,    4,   14,   -2,    8,   144,   151,   198,   239,   278,   307,   319,   301,   242,   217,   139,   125
Chicago, IL                   -87.63,  41.88,      181,    -8,    0,   -4,    3,    0,    8,    6,   15,   11,   21,   16,   27,   19,   29,   18,   28,   14,   24,    8,   18,    2,    9,   -4,    3,   135,   136,   187,   215,   281,   311,   318,   283,   226,   193,   113,   106
Moline, IL                    -90.52,  41.51,      181,   -12,   -2,   -9,    1,   -2,    8,    4,   16,   10,   23,   15,   28,   18,   30,   17,   29,   12,   24,    5,   18,   -1,    9,   -8,    1,   148,   154,   181,   210,   255,   285,   302,   271,   222,   193,   122,   114
Peoria, IL                    -89.59,  40.69,      199,   -10,   -1,   -8,    2,   -1,    9,    5,   17,   11,   23,   16,   28,   19,   30,   17,   28,   13,   25,    6,   18,    0,   10,   -7,    1,   147,   156,   188,   223,   273,   307,   310,   279,   233,   204,   128,   119
Springfield, IL               -89.65,  39.78,      183,    -7,    2,   -5,    4,    0,   11,    6,   18,   12,   24,   17,   28,   18,   30,   18,   29,   13,   26,    7,   19,    1,   11,   -5,    3,   150,   180,   180,   240,   270,   300,   300,   270,   240,   210,   150,   150
Evansville, IN                -87.57,  37.97,      118,    -6,    4,   -4,    7,    2,   13,    7,   20,   12,   25,   17,   30,   20,   32,   18,   31,   14,   27,    7,   21,    3,   13,   -3,    6,   144,   149,   202,   233,   283,   318,   322,   305,   250,   223,   145,   128
Fort Wayne, IN                -85.14,  41.08,      252,    -9,   -1,   -8,    1,   -2,    8,    4,   15,   10,   22,   15,   27,   17,   29,   16,   28,   12,   24,    6,   17,    1,   10,   -6,    2,   149,   159,   206,   251,   312,   340,   347,   318,   258,   208,   124,   108
Indianapolis, IN              -86.16,  39.77,      222,    -7,    1,   -6,    4,   -1,    9,    5,   17,   11,   22,   16,   27,   18,   29,   17,   28,   13,   24,    6,   18,    1,   11,   -5,    3,   133,   146,   179,   216,   263,   288,   294,   272,   234,   195,   117,   102
Dodge City, KS               -100.02,  37.75,      787,    -8,    5,   -5,    9,   -1,   14,    5,   20,   11,   25,   17,   31,   20,   34,   19,   33,   14,   27,    7,   22,   -1,   13,   -6,    7,   207,   202,   241,   270,   298,   333,   358,   319,   268,   249,   193,   189
Topeka, KS                    -95.69,  39.06,      279,    -7,    4,   -4,    7,    1,   13,    7,   19,   12,   24,   18,   29,   21,   32,   19,   32,   13,   27,    7,   20,    1,   13,   -6,    6,   180,   180,   210,   240,   270,   300,   330,   270,   240,   210,   150,   150
Wichita, KS                   -97.33,  37.69,      408,    -7,    4,   -5,    8,    1,   14,    7,   20,   12,   25,   18,   30,   21,   34,   20,   33,   15,   27,    8,   21,    1,   13,   -5,    6,   191,   186,   230,   258,   290,   305,   342,   309,   246,   226,   170,   169
Frankfort, KY                 -84.87,  38.20,      183,    -6,    5,   -4,    8,   -1,   13,    5,   19,   10,   24,   16,   29,   18,   31,   17,   31,   13,   27,    6,   21,    1,   14,   -3,    7,   120,   120,   150,   210,   240,   240,   240,   240,   210,   180,   120,    90
Louisville, KY                -85.76,  38.25,      149,    -5,    5,   -3,    7,    2,   14,    7,   20,   13,   24,   17,   29,   20,   31,   19,   30,   15,   27,    8,   21,    3,   14,   -2,    7,   141,   149,   189,   221,   263,   289,   294,   273,   234,   209,   136,   118
Baton Rouge, LA               -91.14,  30.46,        4,     4,   16,    6,   18,    9,   22,   13,   26,   18,   29,   21,   32,   23,   33,   22,   33,   19,   31,   14,   27,    9,   22,    6,   17,   150,   180,   210,   240,   270,   270,   270,   240,   240,   240,   180,   210
New Orleans, LA               -90.07,  29.95,        0,     7,   17,    9,   19,   12,   22,   16,   26,   20,   30,   23,   32,   24,   33,   24,   33,   22,   31,   17,   27,   12,   22,    8,   18,   151,   163,   220,   252,   279,   273,   257,   251,   228,   241,   171,   158
Shreveport, LA                -93.75,  32.53,       79,     2,   13,    3,   16,    8,   21,   12,   25,   17,   28,   21,   32,   22,   34,   22,   34,   19,   31,   12,   26,    7,   20,    3,   15,   158,   173,   213,   231,   267,   298,   318,   301,   250,   236,   177,   158
Boston, MA                    -71.06,  42.36,       11,    -6,    2,   -4,    4,   -1,    7,    5,   13,   10,   19,   16,   24,   18,   28,   18,   27,   14,   22,    8,   16,    3,   11,   -2,    5,   164,   169,   213,   228,   266,   288,   300,   275,   237,   207,   144,   142
Springfield, MA               -72.59,  42.10,       21,    -8,    1,   -7,    3,   -3,    8,    3,   15,    9,   21,   14,   26,   17,   29,   15,   28,   11,   23,    4,   17,    0,   10,   -5,    4,   165,   189,   207,   228,   249,   273,   285,   261,   225,   192,   138,   135
Worcester, MA                 -71.80,  42.26,      301,    -9,   -1,   -9,    1,   -4,    6,    2,   12,    7,   19,   12,   24,   16,   26,   15,   25,   10,   21,    5,   15,    0,    9,   -7,    2,   163,   168,   214,   227,   267,   287,   301,   277,   237,   206,   143,   142
Annapolis, MD                 -76.49,  38.98,        1,    -2,    7,   -1,    9,    3,   14,    9,   20,   14,   25,   19,   30,   22,   32,   22,   31,   18,   27,   11,   21,    6,   15,    1,    9,   150,   180,   210,   240,   240,   270,   270,   270,   240,   210,   150,   150
Baltimore, MD                 -76.61,  39.29,        2,    -2,    6,    0,    8,    4,   12,    9,   19,   14,   24,   20,   29,   23,   32,   22,   31,   18,   27,   11,   20,    6,   14,    0,    8,   155,   166,   213,   231,   254,   276,   291,   263,   222,   204,   159,   145
Augusta, ME                   -69.78,  44.31,       36,   -12,   -2,   -9,    0,   -5,    4,    2,   12,    7,   18,   12,   23,   16,   26,   15,   26,   11,   21,    4,   14,   -1,    7,   -7,    1,   120,   150,   180,   180,   210,   240,   240,   240,   210,   150,   120,   120
Portland, ME                  -70.26,  43.66,       19,   -12,   -1,  -10,    1,   -4,    5,    1,   11,    6,   17,   11,   23,   15,   26,   14,   25,    9,   21,    4,   15,   -1,    8,   -8,    2,   165,   173,   206,   214,   243,   259,   282,   268,   229,   196,   139,   141
Alpena, MI                    -83.43,  45.06,      210,   -13,   -3,  -13,   -2,   -8,    3,   -1,   11,    4,   18,    9,   24,   12,   27,   11,   25,    8,   20,    3,   14,   -2,    6,   -9,   -1,   109,   134,   196,   223,   280,   295,   317,   257,   194,   144,    83,    74
Detroit, MI                   -83.05,  42.33,      181,    -7,   -1,   -8,    0,   -3,    6,    3,   13,    9,   19,   14,   25,   17,   28,   17,   27,   13,   23,    7,   16,    1,    8,   -4,    2,    90,   128,   180,   212,   263,   295,   321,   284,   226,   189,    98,    89
Grand Rapids, MI              -85.67,  42.96,      245,   -10,   -2,   -9,    0,   -4,    6,    2,   14,    8,   21,   13,   26,   16,   29,   15,   27,   10,   22,    4,   15,   -1,    7,   -6,    1,    75,   120,   173,   195,   270,   308,   323,   278,   225,   180,    83,    68
Lansing, MI                   -84.56,  42.73,      260,    -8,   -1,   -7,    1,   -3,    7,    3,   14,    8,   21,   14,   26,   16,   28,   15,   27,   11,   23,    5,   16,    0,    8,   -6,    1,   120,   150,   180,   210,   270,   300,   300,   270,   210,   150,    90,    90
Duluth, MN                    -92.10,  46.79,      432,   -19,   -9,  -16,   -6,   -9,    1,   -2,    9,    4,   17,    9,   22,   13,   25,   12,   23,    7,   18,    2,   11,   -6,    2,  -15,   -6,   133,   150,   191,   230,   264,   273,   308,   262,   194,   150,    99,   102
St. Paul, MN                  -93.09,  44.95,      235,   -14,   -4,  -11,   -2,   -4,    5,    2,   14,    9,   21,   14,   26,   17,   28,   16,   27,   11,   22,    4,   14,   -3,    5,  -11,   -3,   157,   178,   218,   242,   295,   322,   351,   307,   233,   181,   113,   114
Columbia, MO                  -92.33,  38.95,      270,    -8,    3,   -5,    5,    1,   12,    7,   19,   12,   23,   16,   28,   19,   31,   18,   30,   14,   26,    8,   20,    1,   12,   -5,    5,   162,   154,   194,   227,   264,   294,   313,   289,   229,   211,   151,   140
Jefferson City, MO            -92.17,  38.58,      174,    -6,    4,   -4,    8,    1,   13,    7,   19,   12,   24,   18,   29,   20,   31,   19,   31,   14,   27,    7,   21,    2,   13,   -4,    6,   150,   180,   180,   240,   270,   300,   300,   270,   240,   210,   150,   120
Kansas City, MO               -94.58,  39.10,      315,    -9,    2,   -6,    5,    0,   12,    7,   19,   12,   24,   17,   29,   20,   32,   19,   30,   14,   26,    8,   20,    1,   11,   -6,    4,   184,   174,   224,   258,   285,   306,   329,   293,   240,   213,   155,   147
Springfield, MO               -93.29,  37.21,      387,    -6,    5,   -4,    8,    1,   14,    7,   20,   12,   24,   17,   29,   19,   32,   18,   31,   14,   27,    8,   21,    2,   14,   -4,    7,   168,   157,   209,   236,   268,   283,   322,   292,   238,   217,   155,   146
St. Louis, MO                 -90.20,  38.63,      135,    -4,    4,   -2,    7,    3,   13,    8,   19,   14,   25,   19,   29,   22,   32,   21,   31,   16,   27,   10,   21,    4,   13,   -2,    6,   161,   158,   198,   224,   267,   292,   309,   270,   236,   208,   141,   130
Jackson, MS                   -90.18,  32.30,       80,     2,   13,    4,   16,    7,   21,   11,   24,   17,   28,   21,   32,   22,   33,   22,   33,   18,   31,   12,   25,    7,    9,    3,   14,   150,   180,   210,   240,   270,   300,   270,   270,   240,   240,   150,   150
Meridian, MS                  -88.70,  32.36,       94,     1,   14,    3,   16,    6,   21,   11,   25,   15,   29,   19,   32,   21,   33,   21,   32,   18,   31,   10,   25,    6,   20,    3,   16,   143,   158,   203,   240,   278,   284,   263,   263,   248,   240,   180,   135
Billings, MT                 -108.50,  45.78,     1088,   -10,    0,   -7,    4,   -4,    8,    1,   14,    6,   19,   11,   25,   15,   30,   14,   29,    8,   22,    3,   16,   -4,    7,   -9,    1,   130,   157,   237,   256,   282,   305,   355,   329,   256,   203,   128,   116
Great Falls, MT              -111.28,  47.49,     1116,   -11,   -1,   -8,    3,   -5,    7,    0,   13,    5,   18,    9,   24,   12,   29,   11,   28,    6,   21,    2,   15,   -4,    6,  -10,    1,   125,   152,   238,   246,   287,   317,   377,   331,   254,   200,   125,   105
Helena, MT                   -112.02,  46.59,     1223,    -9,    2,   -7,    4,   -1,   11,    5,   18,   11,   23,   17,   28,   19,   31,   18,   30,   13,   26,    6,   19,    0,   11,   -7,    3,   119,   149,   226,   243,   282,   309,   370,   324,   255,   203,   119,   100
Missoula, MT                 -114.00,  46.88,      972,    -9,   -1,   -6,    3,   -4,    8,   -1,   14,    3,   19,    8,   23,   10,   29,   10,   28,    5,   22,    0,   14,   -4,    5,   -9,   -1,    96,   133,   209,   245,   281,   311,   389,   335,   265,   194,   100,    83
Asheville, NC                 -82.55,  35.60,      661,    -4,    8,   -3,   10,    2,   15,    6,   20,   11,   24,   15,   27,   17,   28,   17,   28,   13,   25,    6,   20,    2,   15,   -2,   10,   176,   182,   224,   252,   264,   267,   258,   228,   208,   220,   179,   167
Cape Hatteras, NC             -75.54,  35.25,        2,     3,   11,    3,   12,    6,   15,   10,   19,   15,   24,   20,   27,   22,   29,   22,   29,   20,   27,   15,   22,   10,   18,    5,   14,   154,   163,   225,   261,   278,   272,   283,   267,   233,   207,   171,   143
Charlotte, NC                 -80.84,  35.23,      229,    -1,   10,    0,   13,    4,   17,    8,   22,   13,   26,   18,   30,   20,   32,   20,   31,   16,   27,    9,   22,    4,   17,    0,   12,   173,   180,   235,   270,   292,   289,   290,   273,   241,   231,   178,   169
Greensboro, NC                -79.79,  36.07,      270,    -3,    8,   -2,   10,    3,   16,    8,   21,   13,   25,   17,   29,   19,   31,   19,   30,   15,   27,    8,   21,    4,   16,   -1,   10,   170,   175,   229,   246,   262,   270,   270,   249,   224,   219,   175,   163
Raleigh, NC                   -78.64,  35.78,       91,    -1,   11,    0,   13,    4,   17,    9,   22,   13,   27,   19,   31,   21,   32,   20,   32,   16,   28,   10,   23,    5,   17,    1,   12,   150,   180,   210,   270,   270,   270,   270,   240,   240,   210,   180,   150
Bismarck, ND                 -100.78,  46.81,      516,   -17,   -5,  -13,   -2,   -7,    4,   -1,   14,    6,   20,   11,   25,   14,   29,   13,   29,    7,   22,    0,   14,   -7,    4,  -14,   -3,   149,   154,   222,   244,   296,   318,   355,   316,   246,   192,   123,   123
Fargo, ND                     -96.79,  46.88,      274,   -20,   -9,  -16,   -6,   -8,    1,    0,   12,    7,   20,   12,   25,   15,   29,   14,   27,    8,   21,    1,    4,   -7,    3,  -16,   -7,   141,   154,   212,   242,   283,   303,   350,   313,   231,   179,   113,   107
Lincoln, NE                   -96.69,  40.83,      382,   -10,    2,   -8,    4,   -2,   11,    4,   18,   10,   23,   16,   29,   19,   32,   18,   30,   12,   26,    5,   19,   -2,   11,   -8,    3,   177,   168,   212,   236,   273,   314,   330,   295,   236,   217,   156,   147
Omaha, NE                     -96.00,  41.25,      332,   -10,    1,   -8,    3,   -2,   11,    4,   18,   11,   23,   16,   28,   19,   31,   18,   30,   12,   25,    5,   18,   -2,    9,   -9,    2,   168,   158,   206,   230,   277,   314,   333,   296,   246,   218,   148,   134
Concord, NH                   -71.54,  43.21,       85,   -12,   -1,  -10,    2,   -5,    7,    1,   14,    6,   21,   12,   25,   14,   28,   13,   27,    8,   23,    2,   16,   -2,    9,   -8,    2,   150,   180,   210,   210,   240,   270,   270,   240,   210,   180,   120,   120
Atlantic City, NJ             -74.42,  39.36,       20,    -6,    5,   -5,    6,    0,   11,    4,   16,   10,   22,   15,   27,   18,   29,   18,   29,   13,   25,    7,   19,    2,   13,   -3,    7,   151,   158,   205,   219,   244,   266,   276,   271,   228,   201,   147,   134
Newark, NJ                    -74.17,  40.74,        9,    -5,    3,   -4,    5,    1,   10,    6,   17,   12,   22,   17,   28,   20,   31,   20,   30,   16,   25,    9,   19,    4,   13,   -2,    6,   154,   171,   213,   237,   268,   289,   302,   271,   235,   213,   169,   155
Trenton, NJ                   -74.74,  40.22,       11,    -6,    4,   -4,    6,   -1,   11,    4,   17,    9,   22,   15,   27,   18,   30,   17,   29,   12,   25,    6,   19,    2,   13,   -3,    7,   150,   180,   210,   240,   240,   270,   270,   240,   210,   180,   120,   150
Albuquerque, NM              -106.65,  35.08,     1510,    -3,    8,   -1,   11,    2,   16,    6,   21,   11,   26,   16,   31,   19,   32,   18,   31,   14,   27,    8,   21,    1,   13,   -3,    8,   213,   239,   270,   304,   329,   365,   318,   309,   314,   272,   253,   224
Santa Fe, NM                 -105.94,  35.69,     2133,    -8,    7,   -6,    9,   -3,   13,    0,   18,    5,   23,    9,   29,   13,   30,   12,   28,    8,   26,    2,   19,   -4,   12,   -8,    6,   240,   240,   270,   300,   330,   330,   330,   300,   270,   270,   240,   220
Tucumcari, NM                -103.72,  35.17,     1231,    -6,   12,   -4,   14,    0,   18,    5,   23,   10,   27,   15,   32,   18,   34,   17,   32,   13,   28,    6,   24,    1,   17,   -5,   12,   213,   239,   270,   304,   329,   340,   318,   309,   314,   272,   253,   224
Carson City, NV	             -119.77,  39.16,     1463,   -11,   -1,   -9,    1,   -6,    7,    1,   15,    6,   21,   12,   27,   14,   29,   13,   27,    9,   23,    3,   16,   -2,    8,   -8,    1,   180,   210,   270,   330,   360,   390,   390,   360,   330,   270,   210,   180
Ely, NV                      -114.89,  39.25,     1906,   -13,    4,   -9,    6,   -6,    9,   -3,   14,    1,   20,    5,   26,    9,   31,    8,   29,    3,   24,   -2,   18,   -7,   10,  -12,    5,   215,   211,   265,   287,   329,   363,   365,   336,   309,   267,   200,   198
Las Vegas, NV                -115.14,  36.17,      609,     4,   14,    6,   17,   10,   21,   13,   26,   19,   32,   24,   37,   27,   40,   26,   39,   22,   34,   15,   27,    8,   19,    4,   14,   244,   248,   313,   345,   387,   402,   390,   368,   336,   303,   246,   235
Reno, NV                     -119.81,  39.53,     1341,    -6,    7,   -4,   11,   -2,   14,    1,   18,    5,   23,    8,   28,   11,   33,   10,   32,    5,   26,    1,   20,   -3,   12,   -7,    8,   196,   204,   291,   332,   376,   394,   424,   391,   344,   295,   212,   188
Winnemucca, NV               -117.74,  40.97,     1323,    -9,    6,   -5,    9,   -4,   13,   -1,   17,    3,   23,    8,   28,   11,   34,    9,   33,    4,   27,   -2,   20,   -5,   11,   -8,    6,   161,   175,   228,   263,   331,   347,   398,   359,   307,   258,   153,   149
Albany, NY                    -73.76,  42.65,       31,    -9,   -1,   -8,    2,   -3,    7,    3,   14,    8,   21,   14,   26,   17,   28,   16,   27,   11,   22,   16,    4,    0,    9,   -6,    2,   120,   165,   188,   210,   240,   285,   293,   255,   210,   180,   113,   105
Binghamton, NY                -75.92,  42.10,      499,    -10,  -2,   -9,   -1,   -4,    5,    2,   12,    8,   19,   13,   23,   15,   26,   14,   25,   10,   20,    5,   14,    0,    7,   -7,    0,   113,   126,   173,   205,   252,   275,   295,   257,   202,   163,    93,    80
Buffalo, NY                   -78.88,  42.89,      215,    -8,   -1,   -8,    0,   -3,    5,    2,   12,    8,   19,   14,   24,   17,   27,   16,   26,   12,   22,    6,   15,    1,    8,   -5,    2,    90,   120,   165,   210,   255,   323,   330,   285,   233,   180,    90,    83
New York, NY                  -74.01,  40.71,        4,    -3,    4,   -4,    5,    1,    9,    6,   16,   12,   20,   17,   27,   18,   28,   19,   27,   16,   25,   10,   19,    5,   12,   -1,    5,   150,   180,   210,   240,   240,   270,   270,   270,   210,   210,   150,   150
Rochester, NY                 -77.61,  43.16,      169,    -9,   -1,   -9,    0,   -4,    6,    2,   13,    8,   20,   12,   24,   15,   27,   14,   26,   11,   22,    5,   16,    1,    9,   -5,    2,   108,   118,   178,   217,   267,   298,   314,   273,   212,   154,    82,    78
Syracuse, NY                  -76.15,  43.05,      124,   -10,   -1,   -9,    0,   -4,    6,    2,   13,    8,   20,   12,   25,   15,   28,   14,   26,   11,   22,    5,   16,    1,    9,   -6,    2,   103,   117,   173,   204,   243,   261,   289,   247,   193,   144,    76,    69
Cincinnati, OH                -84.51,  39.10,      203,    -5,    4,   -4,    7,    1,   13,    6,   19,   12,   24,   16,   28,   19,   30,   18,   30,   14,   26,    7,   20,    2,   13,   -3,    7,   115,   137,   186,   222,   273,   309,   323,   295,   253,   205,   138,   118
Cleveland, OH                 -81.69,  41.50,      185,    -6,    1,   -5,    3,   -1,    8,    5,   15,   10,   21,   15,   26,   18,   28,   17,   27,   13,   23,    7,   17,    3,   10,   -3,    4,    60,    93,   151,   195,   256,   286,   288,   258,   221,   180,   102,    79
Columbus, OH                  -83.00,  39.96,      237,    -7,    3,   -6,    6,   -2,   11,    4,   18,   10,   24,   16,   28,   18,   30,   16,   29,   12,   26,    5,   19,    0,   12,   -5,    6,    98,   128,   165,   210,   255,   300,   308,   300,   255,   210,   135,   105
Toledo, OH                    -83.56,  41.66,      211,   -10,   -1,   -8,    0,   -3,    8,    2,   15,    8,   21,   13,   27,   16,   29,   15,   27,   11,   24,    4,   17,    0,    9,   -6,    2,   126,   142,   184,   214,   266,   288,   299,   264,   220,   180,   107,    90
Oklahoma City, OK             -97.52,  35.47,      364,    -2,   10,    1,   13,    5,   17,   10,   22,   16,   27,   20,   31,   22,   34,   22,   34,   17,   29,   11,   23,    4,   17,   -1,   11,   158,   195,   225,   240,   263,   330,   323,   330,   293,   233,   210,   180
Tulsa, OK                     -95.99,  36.15,      206,    -4,    7,   -1,   11,    4,   17,   10,   23,   15,   27,   20,   31,   23,   34,   21,   34,   17,   29,   10,   23,    4,   16,   -2,    9,   176,   172,   220,   244,   267,   295,   335,   305,   233,   219,   161,   161
Portland, OR                 -122.68,  45.52,       61,     2,    8,    2,   11,    4,   14,    6,   16,    9,   20,   12,   23,   14,   27,   14,   27,   12,   24,    8,   18,    5,   12,    2,    8,    86,   116,   191,   221,   276,   290,   332,   298,   236,   152,    79,    64
Salem, OR                    -123.04,  44.94,       59,     2,    9,    2,   11,    3,   14,    4,   16,    7,   20,    9,   23,   12,   28,   12,   28,    9,   25,    6,   18,    3,   13,    1,    8,    90,   120,   180,   210,   270,   300,   330,   300,   240,   150,   150,    60
Harrisburg, PA                -76.89,  40.27,       98,    -5,    3,   -4,    5,    0,   11,    6,   17,   11,   22,   16,   27,   19,   29,   18,   29,   13,   24,    7,   18,    2,   12,   -3,    6,   135,   165,   203,   218,   255,   300,   315,   278,   233,   195,   143,   128
Philadelphia, PA              -75.17,  39.95,        8,    -4,    5,   -2,    7,    1,   12,    7,   18,   12,   23,   18,   28,   21,   31,   20,   30,   16,   26,    9,   19,    4,   13,   -1,    7,   142,   175,   203,   227,   253,   305,   288,   250,   232,   202,   157,   139
Pittsburgh, PA                -80.00,  40.44,      235,    -6,    3,   -6,    5,   -1,   10,    4,   17,   10,   22,   16,   26,   19,   28,   17,   28,   13,   24,    7,   18,    1,   12,   -4,    5,   104,   125,   180,   197,   234,   288,   277,   247,   242,   198,   141,   107
Wilkes-Barre, PA              -75.88,  41.25,      289,    -8,    0,   -7,    1,   -2,    8,    3,   14,    9,   21,   14,   25,   16,   28,   16,   27,   12,   22,    6,   16,    1,    9,   -5,    3,   130,   144,   186,   211,   247,   270,   286,   257,   200,   173,   104,    96
Guam, PI                      144.79,  13.44,      110,    22,   29,   22,   29,   22,   29,   22,   30,   23,   30,   23,   31,   22,   30,   22,   30,   22,   30,   22,   30,   23,   30,   23,   29,   180,   202,   255,   249,   236,   243,   169,   173,   154,   163,   189,   177
San Juan, PR                  -66.11,  18.47,        4,    22,   28,   22,   29,   23,   29,   23,   30,   24,   31,   26,   32,   26,   32,   26,   32,   26,   32,   25,   32,   24,   30,   23,   29,   237,   231,   282,   268,   255,   259,   281,   268,   235,   227,   202,   217
Providence, RI                -71.41,  41.82,        3,    -6,    3,   -4,    4,   -1,    9,    4,   15,    9,   20,   14,   26,   18,   28,   17,   27,   13,   23,    7,   17,    2,   12,   -3,    6,   170,   175,   217,   225,   254,   273,   291,   263,   234,   207,   147,   148
Charleston, SC                -79.93,  32.78,        2,     3,   15,    5,   17,    8,   21,   12,   25,   17,   28,   21,   31,   23,   33,   22,   32,   20,   29,   14,   25,    9,   21,    5,   16,   188,   189,   243,   284,   323,   308,   297,   281,   244,   239,   210,   187
Columbia, SC                  -81.03,  34.00,       91,     3,   14,    5,   17,    8,   22,   12,   27,   17,   31,   21,   33,   23,   35,   22,   34,   19,   31,   13,   26,    8,   21,    4,   16,   173,   183,   238,   270,   291,   279,   285,   263,   240,   235,   195,   173
Greenville, SC                -82.39,  34.85,      296,    -1,   10,    0,   12,    4,   18,    9,   22,   14,   26,   18,   30,   20,   31,   20,   30,   16,   27,    9,    2,    5,   17,    1,   12,   177,   183,   236,   265,   269,   271,   268,   254,   229,   235,   184,   169
Huron, SD                     -98.21,  44.36,      393,   -17,   -4,  -13,   -1,   -6,    6,    1,   15,    7,   21,   13,   27,   17,   31,   15,   29,    9,   23,    2,    6,   -6,    6,  -13,   -2,   180,   183,   230,   252,   307,   333,   362,   329,   259,   216,   152,   144
Pierre, SD                   -100.35,  44.37,      442,   -12,   -1,  -10,    2,   -4,    7,    1,   16,    8,   21,   13,   27,   17,   32,   16,   31,    9,   24,    2,   16,   -5,    7,  -11,   -1,   180,   180,   210,   240,   300,   330,   360,   330,   270,   210,   150,   120
Rapid City, SD               -103.23,  44.08,      966,   -12,    1,   -9,    3,   -5,    8,    0,   14,    6,   20,   11,   25,   14,   30,   13,   30,    8,   24,    2,   17,   -5,    8,  -11,    2,   164,   174,   234,   247,   274,   311,   336,   324,   262,   226,   157,   150
Chattanooga, TN               -85.31,  35.05,      210,    -2,    8,    0,   11,    4,   17,    8,   22,   13,   26,   18,   30,   20,   32,   20,   31,   17,   28,    9,   20,    4,   16,    0,   10,   147,   156,   201,   240,   276,   276,   265,   257,   228,   219,   159,   140
